depth increment	TOC	BD_fine	BD_all	Steingehalt
30	5.723	0.86	0.86	0.26
50	0.076	1.59	1.59	0.26
10	1.087	1.38	1.39	0.26
58	1.481	1.36	1.36	0.26
50	0.563	1.44	1.44	0.26
40	0.383	1.45	1.45	0.26
30	1.115	1.45	1.45	0.26
100	0.201	1.54	1.54	0.26
100	0.198	1.55	1.55	0.26
50	3.297	0.82	0.83	0.26
70	0.296	1.47	1.47	0.26
30	1.15	1.53	1.53	0.26
100	0.55	1.45	1.45	0.26
30	1.665	1.5	1.5	0.26
60	0.251	1.55	1.55	0.26
10	0.994	1.32	1.32	0.26
100	0.147	1.5	1.5	0.26
50	0.391	1.59	1.59	0.26
10	1.294	1.26	1.27	0.26
50	0.612	1.42	1.43	0.26
40	0.933	1.42	1.42	0.26
30	2.542	1.48	1.48	0.26
10	1.307	1.58	1.59	0.26
70	0.195	1.62	1.62	0.26
100	0.175	1.62	1.63	0.26
10	2.877	1.04	1.04	0.26
50	1.236	1.56	1.56	0.26
100	0.239	1.53	1.53	0.26
30	1.08	1.36	1.37	0.26
10	1.456	1.05	1.07	0.26
70	0.278	1.73	1.73	0.26
10	5.79	0.82	0.82	0.26
30	1.718	1.3	1.3	0.26
10	2.303	1.2	1.21	0.26
30	1.159	1.5	1.51	0.26
60	0.825	1.48	1.48	0.26
50	0.339	1.41	1.41	0.26
50	0.356	1.53	1.53	0.26
10	1.973	1.25	1.25	0.26
30	1.877	1.4	1.41	0.26
100	0.312	1.71	1.72	0.26
10	3.522	1.16	1.17	0.26
36	0.592	1.61	1.61	0.26
50	0.435	1.48	1.49	0.26
50	0.472	1.79	1.79	0.26
30	1.232	1.39	1.4	0.26
10	0.709	1.14	1.14	0.26
70	0.097	1.62	1.62	0.27
80	0.142	1.65	1.65	0.27
30	1.231	1.43	1.43	0.27
10	1.506	1.37	1.38	0.27
30	6.59	1.14	1.14	0.27
85	0.013	1.71	1.71	0.27
50	1.408	1.57	1.57	0.27
30	0.38	1.85	1.86	0.27
40	1.306	1.45	1.46	0.27
30	1.211	1.44	1.44	0.27
20	2.028	1.44	1.44	0.27
10	1.655	1.31	1.32	0.27
10	1.238	1.2	1.2	0.27
90	0.124	1.69	1.69	0.27
30	1.624	1.47	1.47	0.27
100	0.088	1.71	1.71	0.27
30	1.146	1.39	1.39	0.27
70	0.455	1.66	1.66	0.27
10	1.235	0.89	0.9	0.27
10	1.909	1.45	1.46	0.27
50	0.449	1.61	1.61	0.27
30	1.25	1.61	1.61	0.27
100	0.196	1.47	1.47	0.27
10	2.264	1.42	1.42	0.27
30	1.086	1.33	1.33	0.27
30	1.431	1.36	1.36	0.27
100	1.3	1.15	1.16	0.27
10	1.406	1.33	1.34	0.27
10	1.202	1.32	1.32	0.27
60	0.404	1.48	1.48	0.27
10	1.234	1.22	1.22	0.27
10	0.779	1.39	1.4	0.27
10	1.999	1.17	1.18	0.27
10	2.794	1.18	1.19	0.27
100	0.323	1.48	1.49	0.27
30	1.146	1.51	1.51	0.27
20	5.569	0.9	0.9	0.27
70	0.296	1.56	1.56	0.27
30	1.102	1.32	1.33	0.27
50	0.331	1.56	1.56	0.27
10	5.901	0.95	0.96	0.27
100	0.102	1.47	1.47	0.27
70	0.584	1.46	1.47	0.27
20	3.325	1.1	1.1	0.27
85	0.285	1.46	1.46	0.27
30	4.367	1	1	0.27
30	1.027	1.19	1.2	0.27
10	5.281	0.98	0.99	0.27
50	0.771	1.63	1.63	0.28
10	2.214	1.38	1.38	0.28
10	1.985	1.01	1.01	0.28
10	1.765	1.24	1.25	0.28
10	2.813	1.39	1.39	0.28
38	1.449	1.52	1.52	0.28
100	0.143	1.61	1.61	0.28
50	0.56	1.52	1.52	0.28
100	0.111	1.59	1.59	0.28
50	0.52	1.52	1.52	0.28
70	0.393	1.4	1.4	0.28
50	0.612	1.48	1.48	0.28
60	0.655	1.42	1.43	0.28
40	0.981	1.55	1.56	0.28
35	0.517	1.57	1.57	0.28
30	1.612	1.41	1.42	0.28
100	0.119	1.66	1.66	0.28
50	0.385	1.59	1.6	0.28
30	3.021	1.15	1.16	0.28
50	0.435	1.53	1.54	0.28
70	1.389	1.22	1.23	0.28
10	1.431	1.08	1.09	0.28
30	1.534	1.35	1.35	0.28
30	1.297	1.53	1.53	0.28
100	0.253	1.45	1.45	0.28
10	3.125	1.01	1.02	0.28
23	1.486	1.49	1.49	0.28
30	1.371	1.4	1.4	0.28
10	1.478	1.3	1.3	0.28
10	1.348	1.33	1.33	0.28
100	0.254	1.54	1.54	0.28
30	2.03	1.24	1.25	0.28
10	4.999	0.97	0.97	0.28
50	0.63	1.38	1.38	0.28
30	1.265	1.35	1.35	0.28
50	1.015	1.43	1.43	0.29
70	0.076	1.64	1.64	0.29
100	0.047	1.58	1.58	0.29
30	2.526	1.37	1.37	0.29
80	0.165	1.67	1.68	0.29
10	3.392	1.24	1.24	0.29
70	0.114	1.61	1.61	0.29
50	0.449	1.6	1.6	0.29
100	0.104	1.78	1.78	0.29
50	0.619	1.48	1.48	0.29
39	1.229	1.59	1.59	0.29
30	1.221	1.37	1.37	0.29
30	1.137	1.57	1.57	0.29
50	0.541	1.67	1.67	0.29
10	1.222	1.19	1.21	0.29
70	0.223	1.72	1.72	0.29
70	0.572	1.52	1.52	0.29
100	0.088	1.45	1.46	0.29
10	2.715	1.28	1.29	0.29
50	0.312	1.42	1.43	0.29
30	1.09	1.4	1.4	0.29
100	1.383	1.19	1.2	0.29
30	1.195	1.56	1.57	0.29
10	4.342	0.87	0.87	0.29
60	0.209	1.56	1.56	0.29
10	2.438	1.15	1.15	0.29
30	1.346	1.4	1.4	0.29
10	3.036	0.96	0.97	0.29
50	0.481	1.5	1.5	0.29
10	1.002	1.47	1.47	0.29
70	0.158	1.61	1.62	0.29
70	0.591	1.59	1.59	0.29
30	0.994	1.59	1.59	0.29
10	3.283	1.15	1.15	0.29
10	2.289	1.19	1.19	0.29
10	1.406	1.19	1.19	0.29
100	0.151	1.51	1.52	0.29
70	0.097	1.66	1.67	0.29
30	2.954	1.08	1.08	0.29
70	0.33	1.64	1.64	0.29
62	2.288	1.11	1.11	0.29
50	0.411	1.56	1.56	0.29
30	1.378	1.29	1.29	0.29
30	1.308	1.44	1.44	0.29
70	0.568	1.51	1.52	0.29
70	0.131	1.7	1.7	0.29
30	1.407	1.4	1.4	0.29
70	0.38	1.62	1.62	0.29
30	1.329	1.32	1.32	0.29
50	0.103	1.7	1.7	0.3
50	2.132	1.34	1.35	0.3
10	1.568	1.42	1.42	0.3
10	1.857	1.26	1.28	0.3
10	2.171	1.24	1.24	0.3
100	0.164	1.56	1.57	0.3
100	0.378	1.55	1.55	0.3
30	1.295	1.55	1.56	0.3
100	0.327	1.56	1.57	0.3
70	0.141	1.53	1.53	0.3
30	1.328	1.45	1.45	0.3
30	1.216	1.42	1.42	0.3
30	2.388	1.32	1.33	0.3
30	1.663	1.44	1.45	0.3
10	1.148	1.29	1.3	0.3
100	0.164	1.67	1.67	0.3
70	0.2	1.53	1.53	0.3
100	0.165	1.43	1.43	0.3
30	2.849	1.14	1.15	0.3
10	1.6	1.15	1.16	0.3
30	1.162	1.46	1.46	0.3
50	0.338	1.66	1.66	0.3
37	0.838	1.51	1.51	0.3
70	0.74	1.37	1.38	0.3
10	1.287	1.32	1.32	0.3
70	0.342	1.46	1.46	0.3
50	0.709	1.5	1.51	0.3
50	0.62	1.6	1.6	0.3
30	1.023	1.56	1.56	0.3
40	1.856	1.32	1.32	0.3
10	1.182	1.22	1.22	0.3
82	1.635	1.36	1.36	0.3
100	0.114	1.62	1.63	0.3
70	0.276	1.67	1.68	0.3
70	0.077	1.67	1.67	0.3
50	0.702	1.61	1.61	0.31
100	0.177	1.6	1.6	0.31
70	0.152	1.71	1.71	0.31
50	2.857	1.37	1.37	0.31
70	0.314	1.79	1.8	0.31
30	0.993	1.69	1.69	0.31
62	0.348	1.58	1.59	0.31
70	0.285	1.6	1.61	0.31
30	2.35	1.48	1.49	0.31
30	2.101	1.35	1.37	0.31
30	1.302	1.46	1.46	0.31
10	2.312	1.61	1.61	0.31
50	0.216	1.41	1.41	0.31
10	2.229	1.14	1.17	0.31
82	0.463	1.48	1.49	0.31
43	0.742	1.64	1.65	0.31
30	1.404	1.57	1.57	0.31
24	1.462	1.47	1.48	0.31
50	0.331	1.52	1.53	0.31
30	1.891	1.4	1.4	0.31
100	0.12	1.54	1.54	0.31
10	2.068	1.07	1.07	0.31
70	0.186	1.48	1.49	0.31
10	1.627	1.14	1.15	0.31
50	0.814	1.48	1.48	0.31
70	0.84	1.47	1.47	0.31
50	0.591	1.51	1.51	0.31
30	1.737	1.42	1.42	0.31
90	0.16	1.54	1.54	0.31
100	0.247	1.6	1.6	0.31
50	0.651	1.4	1.4	0.31
100	0.104	1.84	1.84	0.31
30	1.171	1.67	1.67	0.31
50	1.409	1.22	1.22	0.31
30	1.192	1.49	1.5	0.31
50	0.541	1.49	1.49	0.31
10	2.383	1.19	1.2	0.31
30	2.469	1.21	1.22	0.31
30	1.826	1.4	1.4	0.31
10	2.534	1.1	1.11	0.31
50	0.915	1.44	1.44	0.31
30	1.632	1.25	1.26	0.31
10	2.37	1.14	1.14	0.31
30	1.146	1.61	1.61	0.31
70	0.504	1.43	1.43	0.32
30	1.197	1.46	1.46	0.32
10	3.778	1.08	1.09	0.32
30	2.261	1.2	1.2	0.32
10	1.303	1.37	1.38	0.32
30	0.807	1.54	1.54	0.32
86	0.611	1.45	1.45	0.32
50	1.482	1.5	1.51	0.32
100	0.583	1.32	1.32	0.32
30	1.386	1.54	1.55	0.32
30	0.937	1.52	1.53	0.32
30	6.103	1.01	1.01	0.32
10	2.097	1.06	1.07	0.32
30	1.606	1.51	1.51	0.32
30	1.179	1.51	1.51	0.32
37	0.949	1.56	1.56	0.32
70	0.456	1.62	1.63	0.32
30	1.792	1.2	1.21	0.32
70	1.176	1.26	1.26	0.32
10	3.175	1.25	1.25	0.32
10	1.409	1.45	1.46	0.32
82	0.165	1.67	1.67	0.32
30	0.727	1.42	1.43	0.32
10	2.849	0.99	0.99	0.32
10	2.617	1.15	1.16	0.32
10	6.886	0.84	0.85	0.32
10	1.361	1.29	1.3	0.32
30	0.917	1.52	1.53	0.32
70	0.533	1.46	1.46	0.32
90	0.527	1.46	1.46	0.32
10	1.953	1.35	1.35	0.32
100	0.189	1.63	1.63	0.32
10	8.635	0.72	0.73	0.32
100	0.061	1.6	1.6	0.32
50	0.108	1.48	1.49	0.32
30	1.282	1.41	1.41	0.32
10	8.552	0.64	0.64	0.32
10	1.083	1.24	1.25	0.32
70	0.457	1.43	1.43	0.32
10	6.537	0.95	0.97	0.33
10	2.271	1.57	1.58	0.33
100	0.03	1.55	1.55	0.33
50	0.68	1.33	1.33	0.33
30	1.324	1.34	1.34	0.33
30	1.027	1.48	1.48	0.33
70	2.861	1.28	1.29	0.33
30	1.649	1.39	1.39	0.33
70	0.47	1.54	1.55	0.33
70	0.091	1.61	1.61	0.33
10	1.611	1.39	1.39	0.33
70	0.511	1.71	1.71	0.33
100	0.109	1.63	1.63	0.33
80	0.125	1.49	1.5	0.33
100	0.177	1.51	1.52	0.33
100	0.345	1.41	1.41	0.33
30	1.301	1.39	1.4	0.33
10	3.93	0.86	0.87	0.33
30	1.131	1.56	1.56	0.33
10	2.382	1.1	1.11	0.33
10	3.023	1.2	1.21	0.33
10	1.593	1.4	1.4	0.33
50	0.608	1.45	1.45	0.33
30	1.26	1.69	1.69	0.33
100	0.122	1.77	1.78	0.33
10	1.228	1.14	1.15	0.33
30	1.862	1.39	1.4	0.33
100	0.226	1.68	1.68	0.33
100	0.171	1.55	1.55	0.33
10	1.128	1.41	1.41	0.33
10	2.142	1.01	1.03	0.33
30	1.61	1.34	1.34	0.33
10	3.528	1.12	1.13	0.33
70	0.434	1.56	1.56	0.33
100	0.171	1.59	1.59	0.33
70	0.333	1.56	1.56	0.33
70	0.332	1.63	1.63	0.33
80	0.256	1.62	1.62	0.33
10	5.65	0.89	0.89	0.33
10	1.374	1.35	1.36	0.33
50	0.207	1.5	1.5	0.33
70	0.452	1.48	1.48	0.33
30	2.316	1.33	1.34	0.34
85	0.65	1.37	1.38	0.34
30	1.386	1.47	1.48	0.34
10	1.141	1.2	1.21	0.34
10	1.669	1.23	1.24	0.34
10	2.915	1.08	1.09	0.34
30	1.281	1.66	1.66	0.34
50	0.7	1.57	1.58	0.34
40	2.125	1.42	1.42	0.34
10	1.365	1.35	1.35	0.34
30	1.565	1.42	1.42	0.34
10	1.526	1.16	1.17	0.34
30	1.319	1.54	1.54	0.34
10	1.083	1.45	1.45	0.34
70	0.506	1.49	1.5	0.34
30	0.885	1.75	1.76	0.34
10	1.129	1.27	1.28	0.34
30	1.132	1.54	1.54	0.34
30	1.609	1.56	1.56	0.34
50	0.559	1.42	1.43	0.34
70	0.124	1.67	1.68	0.34
70	1.026	1.24	1.24	0.34
20	4.878	0.86	0.87	0.34
100	0.078	1.76	1.77	0.34
40	0.709	1.61	1.61	0.34
100	0.148	1.68	1.68	0.34
10	1.539	1.15	1.15	0.34
40	0.992	1.47	1.48	0.34
10	1.425	1.27	1.27	0.34
30	1.187	1.42	1.43	0.34
100	0.231	1.54	1.55	0.34
50	0.366	1.51	1.51	0.34
10	1.253	1.46	1.47	0.34
10	1.875	1.31	1.32	0.34
20	3.56	1.07	1.08	0.34
70	0.332	1.42	1.42	0.34
30	2.573	1.11	1.11	0.34
30	1.112	1.63	1.64	0.34
100	0.29	1.67	1.68	0.34
10	2.244	1.28	1.29	0.34
91	0.415	1.48	1.48	0.34
82	0.152	1.55	1.55	0.34
39	0.81	1.52	1.52	0.35
30	0.354	1.57	1.58	0.35
50	0.341	1.6	1.61	0.35
70	0.263	1.52	1.53	0.35
100	0.066	1.79	1.8	0.35
10	0.838	1.32	1.32	0.35
50	3.53	1.22	1.22	0.35
30	0.588	1.75	1.75	0.35
30	1.163	1.65	1.66	0.35
86	0.627	1.46	1.46	0.35
20	1.717	1.56	1.56	0.35
50	1.871	1.29	1.29	0.35
40	1.169	1.51	1.51	0.35
50	0.907	1.45	1.45	0.35
10	1.899	1.23	1.25	0.35
50	0.337	1.64	1.64	0.35
10	1.587	1.2	1.21	0.35
70	0.668	1.41	1.42	0.35
70	0.334	1.5	1.51	0.35
50	2.005	1.34	1.35	0.35
20	1.267	1.51	1.52	0.35
100	0.126	1.69	1.69	0.35
10	3.342	1.38	1.38	0.35
100	0.155	1.61	1.62	0.35
70	0.064	1.72	1.72	0.35
10	1.297	1.34	1.34	0.35
10	3.378	1.13	1.14	0.35
10	1.16	1.37	1.38	0.35
30	1.096	1.25	1.26	0.35
10	1.212	1.04	1.05	0.35
10	3.015	1.02	1.02	0.35
80	0.683	1.56	1.57	0.35
50	0.347	1.38	1.38	0.35
50	0.522	1.63	1.63	0.35
50	1.018	1.45	1.45	0.35
30	1.242	1.38	1.38	0.35
40	0.493	1.44	1.44	0.35
70	0.35	1.68	1.68	0.35
70	0.233	1.65	1.65	0.35
70	0.626	1.56	1.57	0.35
10	2.255	0.97	0.98	0.35
10	0.989	1.62	1.63	0.35
30	1.531	1.28	1.28	0.35
40	1.251	1.23	1.23	0.35
10	1.135	1.12	1.12	0.35
20	6.734	0.96	0.96	0.36
85	0.165	1.66	1.66	0.36
100	0.098	1.73	1.73	0.36
70	0.097	1.66	1.67	0.36
30	0.297	1.69	1.69	0.36
30	5.567	1.09	1.09	0.36
70	0.821	1.52	1.52	0.36
50	0.294	1.64	1.64	0.36
50	0.068	1.69	1.69	0.36
90	0.201	1.61	1.61	0.36
30	1.515	1.4	1.4	0.36
70	0.157	1.59	1.59	0.36
10	1.761	1.34	1.34	0.36
10	1.195	1.31	1.32	0.36
30	1.491	1.54	1.55	0.36
30	1.931	1.52	1.53	0.36
30	0.993	1.44	1.45	0.36
50	1.91	1.36	1.36	0.36
30	1.204	1.33	1.33	0.36
30	1.737	1.31	1.32	0.36
30	1.33	1.49	1.5	0.36
50	0.662	1.53	1.54	0.36
10	5.753	0.81	0.82	0.36
50	0.564	1.34	1.34	0.36
30	1.385	1.38	1.38	0.36
50	0.236	1.53	1.53	0.36
100	0.09	1.37	1.37	0.36
50	0.183	1.86	1.86	0.36
70	1.167	1.3	1.3	0.36
100	1.268	1.41	1.42	0.36
100	0.507	1.54	1.55	0.36
22	1.525	1.26	1.27	0.36
30	1.476	1.33	1.34	0.36
30	1.156	1.39	1.39	0.36
70	0.564	1.38	1.38	0.36
100	0.195	1.44	1.45	0.36
70	0.454	1.49	1.49	0.36
70	0.2	1.65	1.66	0.36
61	1.995	1.1	1.11	0.36
23	4.826	1.08	1.09	0.36
50	2.739	1.24	1.24	0.36
30	0.886	1.45	1.45	0.36
30	1.166	1.35	1.36	0.36
90	0.064	1.51	1.51	0.37
50	0.189	1.66	1.67	0.37
10	4.03	1.34	1.35	0.37
100	0.05	1.52	1.52	0.37
70	0.159	1.74	1.74	0.37
20	1.479	1.39	1.39	0.37
10	1.712	1.22	1.23	0.37
10	2.628	1.47	1.47	0.37
30	1.353	1.37	1.38	0.37
30	1.506	1.47	1.47	0.37
100	0.041	1.81	1.81	0.37
10	1.334	1.4	1.4	0.37
30	2.143	1.34	1.34	0.37
10	2.465	1.21	1.21	0.37
40	1.037	1.62	1.62	0.37
30	5.668	0.82	0.83	0.37
42	0.384	1.62	1.62	0.37
10	1.134	1.28	1.28	0.37
50	0.289	1.65	1.65	0.37
10	1.455	1.07	1.08	0.37
22	1.189	1.54	1.54	0.37
10	2.085	1.09	1.1	0.37
30	1.41	1.6	1.6	0.37
40	0.693	1.58	1.59	0.37
30	1.714	1.31	1.31	0.37
30	0.683	1.5	1.5	0.37
50	0.185	1.74	1.74	0.37
10	5.831	1.09	1.09	0.37
20	1.046	1.38	1.39	0.37
30	2.107	1.26	1.26	0.37
10	1.34	0.98	0.99	0.37
10	2.108	1.27	1.27	0.37
70	0.628	1.44	1.44	0.37
60	0.241	1.65	1.66	0.37
30	1.913	1.31	1.32	0.37
100	0.945	1.53	1.53	0.37
60	0.358	1.58	1.58	0.37
50	1.54	1.24	1.25	0.37
10	2.555	1.18	1.18	0.37
30	1.305	1.54	1.55	0.37
10	0.826	1.24	1.25	0.38
100	0.092	1.77	1.78	0.38
10	5.041	0.94	0.94	0.38
100	0.034	1.56	1.56	0.38
10	1.268	1.55	1.56	0.38
50	0.254	1.63	1.63	0.38
10	1.123	1.39	1.41	0.38
100	0.126	1.66	1.67	0.38
10	1.949	1.18	1.19	0.38
50	0.303	1.64	1.64	0.38
10	1.427	1.29	1.3	0.38
10	2.293	0.92	0.93	0.38
10	1.251	1.48	1.48	0.38
100	0.142	1.51	1.51	0.38
57	0.199	1.58	1.58	0.38
30	1.451	1.49	1.5	0.38
10	1.922	1.24	1.25	0.38
30	1.531	1.61	1.61	0.38
10	2.281	1.25	1.25	0.38
70	0.419	1.48	1.48	0.38
50	0.839	1.53	1.53	0.38
10	1.086	1.2	1.21	0.38
70	0.27	1.53	1.54	0.38
10	3.494	1.07	1.08	0.38
30	1.367	1.37	1.38	0.38
30	1.029	1.51	1.52	0.38
30	1.017	1.49	1.5	0.38
17	2.012	1.38	1.39	0.38
20	4.123	1.14	1.14	0.38
10	1.323	1.35	1.35	0.38
20	1.95	1.52	1.52	0.38
70	0.33	1.53	1.54	0.38
10	3.372	1.1	1.1	0.38
10	0.99	1.38	1.39	0.38
50	0.231	1.47	1.47	0.38
20	1.114	1.28	1.29	0.38
30	1.692	1.43	1.44	0.38
40	1	1.44	1.45	0.38
70	0.345	1.63	1.64	0.38
10	4.565	1.1	1.1	0.38
10	2.635	1.19	1.19	0.38
10	7.424	0.91	0.92	0.38
70	0.68	1.36	1.36	0.38
10	3.723	0.93	0.95	0.38
50	0.544	1.61	1.61	0.38
10	2.332	1.27	1.27	0.38
10	1.413	1.29	1.29	0.38
50	0.906	1.55	1.56	0.39
50	2.314	1.36	1.36	0.39
70	0.157	1.51	1.51	0.39
70	0.07	1.5	1.51	0.39
70	0.068	1.52	1.52	0.39
10	2.544	1.47	1.47	0.39
85	0.08	1.63	1.63	0.39
50	0.282	1.73	1.73	0.39
10	3.772	1.35	1.35	0.39
50	0.512	1.53	1.54	0.39
100	0.219	1.54	1.54	0.39
10	1.738	1.18	1.19	0.39
10	1.346	1.15	1.16	0.39
30	1.873	1.41	1.41	0.39
70	0.217	1.67	1.67	0.39
20	2.212	1.35	1.35	0.39
70	0.15	1.78	1.79	0.39
70	0.446	1.41	1.41	0.39
70	0.189	1.61	1.62	0.39
20	1.869	1.48	1.49	0.39
10	1.877	1.29	1.29	0.39
70	0.104	1.73	1.74	0.39
20	0.693	1.49	1.49	0.39
30	0.712	1.53	1.53	0.39
30	1.165	1.35	1.35	0.39
10	1.081	1.32	1.33	0.39
50	0.546	1.55	1.56	0.39
100	0.144	1.6	1.6	0.39
70	0.352	1.65	1.66	0.39
10	2.377	1.22	1.23	0.39
100	0.253	1.47	1.48	0.39
100	0.312	1.48	1.49	0.39
30	1.32	1.53	1.53	0.39
10	0.956	1.15	1.16	0.39
10	1.962	1.27	1.27	0.4
50	0.519	1.68	1.68	0.4
30	1	1.53	1.54	0.4
10	1.692	1.24	1.25	0.4
70	0.123	1.74	1.74	0.4
50	0.234	1.58	1.58	0.4
100	0.244	1.76	1.76	0.4
30	1.465	1.51	1.52	0.4
30	1.012	1.52	1.52	0.4
30	2.534	1.5	1.5	0.4
70	0.161	1.59	1.6	0.4
80	1.292	1.27	1.28	0.4
30	1.699	1.44	1.45	0.4
70	0.274	1.55	1.56	0.4
70	2.955	0.93	0.93	0.4
30	2.106	1.39	1.39	0.4
100	0.832	1.27	1.28	0.4
50	0.491	1.55	1.55	0.4
20	1.91	1.36	1.36	0.4
10	3.132	1.12	1.13	0.4
10	2.297	1.21	1.21	0.4
50	0.516	1.51	1.52	0.4
50	0.521	1.56	1.56	0.4
100	3.872	0.97	0.97	0.4
100	0.72	1.48	1.49	0.4
30	1.401	1.43	1.43	0.4
50	0.99	1.43	1.44	0.4
10	6.32	0.78	0.79	0.4
10	4.328	1.04	1.04	0.4
70	0.274	1.53	1.53	0.4
70	0.416	1.52	1.52	0.4
70	0.38	1.61	1.62	0.4
100	0.156	1.73	1.73	0.4
10	1.377	1.34	1.34	0.4
30	1.097	1.44	1.44	0.4
10	2.173	1.28	1.29	0.4
10	1.33	1.39	1.4	0.4
70	0.067	1.56	1.56	0.4
70	0.21	1.53	1.53	0.4
10	1.203	1.5	1.5	0.4
10	6.393	0.94	0.94	0.4
20	2.018	1.09	1.1	0.41
30	2.659	1.17	1.17	0.41
50	0.029	1.58	1.58	0.41
70	0.096	1.66	1.66	0.41
30	1.147	1.36	1.36	0.41
10	1.31	1.28	1.29	0.41
10	1.242	1.44	1.46	0.41
30	1.266	1.39	1.39	0.41
30	1.183	1.29	1.29	0.41
50	1.555	1.47	1.47	0.41
10	1.637	1.07	1.07	0.41
17	1.653	1.52	1.52	0.41
10	0.997	1.61	1.62	0.41
70	0.301	1.61	1.61	0.41
70	0.264	1.43	1.43	0.41
50	0.443	1.5	1.5	0.41
10	1.392	1.25	1.26	0.41
18	2.42	1.22	1.22	0.41
70	0.332	1.53	1.53	0.41
50	0.338	1.57	1.57	0.41
20	2.817	1.26	1.26	0.41
30	1.538	1.32	1.33	0.41
70	0.132	1.64	1.64	0.41
50	1.039	1.37	1.37	0.41
50	1.501	1.28	1.28	0.41
10	3.525	1.07	1.08	0.41
70	0.221	1.54	1.54	0.41
30	1.035	1.41	1.41	0.41
50	0.714	1.62	1.62	0.41
50	0.804	1.55	1.55	0.41
50	0.889	1.43	1.43	0.41
70	0.871	1.33	1.33	0.41
50	0.867	1.43	1.43	0.41
70	0.655	1.4	1.41	0.41
30	2.793	1.21	1.21	0.41
100	0.348	1.68	1.69	0.41
30	3.015	1.18	1.2	0.41
100	0.263	1.7	1.7	0.41
30	1.1	1.48	1.49	0.41
38	1.147	1.28	1.29	0.41
50	0.202	1.66	1.66	0.42
50	0.209	1.67	1.67	0.42
10	1.459	1.28	1.28	0.42
40	2.814	1.39	1.39	0.42
100	1.033	1.49	1.49	0.42
100	0.393	1.71	1.72	0.42
50	0.34	1.52	1.53	0.42
50	0.174	1.59	1.59	0.42
10	6.5	0.8	0.81	0.42
50	0.562	1.54	1.54	0.42
30	0.952	1.52	1.53	0.42
10	2.079	1.28	1.29	0.42
30	2.175	1.31	1.32	0.42
50	0.49	1.59	1.59	0.42
10	2.507	0.97	0.99	0.42
50	0.825	1.46	1.46	0.42
50	0.544	1.55	1.55	0.42
50	0.755	1.62	1.63	0.42
10	4.547	1.05	1.06	0.42
10	1.304	1.35	1.36	0.42
70	0.262	1.44	1.44	0.42
30	0.553	1.62	1.63	0.42
10	1.282	1.39	1.4	0.42
30	1.12	1.51	1.51	0.42
30	1.77	1.32	1.32	0.42
100	0.229	1.5	1.51	0.42
30	1.076	1.21	1.22	0.42
50	0.825	1.47	1.47	0.42
100	0.227	1.61	1.62	0.42
50	0.345	1.5	1.5	0.42
10	2.545	1.27	1.28	0.42
30	1.65	1.53	1.53	0.42
10	1.531	1.44	1.44	0.42
10	0.947	1.4	1.4	0.43
40	1.171	1.43	1.44	0.43
70	6.337	1.2	1.21	0.43
10	1.587	1.26	1.27	0.43
10	1.88	1.37	1.38	0.43
40	0.726	1.57	1.57	0.43
10	1.651	1.28	1.28	0.43
50	0.461	1.48	1.49	0.43
40	2.076	1.29	1.3	0.43
50	0.386	1.71	1.71	0.43
30	1.617	1.51	1.52	0.43
10	2.12	1.09	1.09	0.43
10	3.765	1.11	1.12	0.43
30	1.291	1.72	1.73	0.43
38	1.739	1.38	1.39	0.43
10	5.929	0.8	0.8	0.43
10	5.405	0.84	0.84	0.43
30	2.728	1.06	1.06	0.43
50	1.644	1.07	1.08	0.43
50	0.363	1.47	1.47	0.43
10	1.2	1.38	1.39	0.43
70	0.372	1.73	1.73	0.43
20	1.937	0.97	0.98	0.43
10	3.566	1.07	1.07	0.43
50	0.516	1.59	1.59	0.43
100	0.118	1.44	1.44	0.43
10	1.934	1.26	1.27	0.43
24	2.351	1.29	1.29	0.43
30	1.007	1.53	1.54	0.43
50	0.282	1.49	1.5	0.43
100	0.241	1.48	1.48	0.43
30	1.754	1.32	1.32	0.43
30	0.892	1.55	1.55	0.43
50	0.544	1.5	1.51	0.43
100	0.355	1.66	1.67	0.43
10	6.241	0.79	0.79	0.43
30	1.126	1.5	1.5	0.44
70	0.323	1.52	1.52	0.44
100	0.131	1.79	1.79	0.44
30	1.348	1.39	1.4	0.44
10	1.189	1.32	1.33	0.44
50	0.235	1.67	1.68	0.44
100	0.529	1.45	1.46	0.44
10	1.685	1.35	1.35	0.44
30	1.243	1.51	1.51	0.44
10	1.012	1.2	1.2	0.44
38	1.068	1.39	1.39	0.44
20	1.152	1.52	1.52	0.44
30	1.199	1.58	1.58	0.44
10	1.463	1.13	1.14	0.44
10	1.47	1.22	1.23	0.44
30	0.775	1.27	1.28	0.44
50	0.588	1.5	1.5	0.44
10	5.036	0.95	0.95	0.44
10	3.407	1.08	1.08	0.44
70	0.087	1.51	1.52	0.44
10	3.178	1.06	1.06	0.45
38	1.255	1.65	1.66	0.45
60	0.962	1.44	1.45	0.45
30	1.533	1.41	1.41	0.45
100	0.036	1.5	1.5	0.45
30	1.102	1.42	1.42	0.45
10	1.732	1.43	1.44	0.45
10	1.7	1.12	1.13	0.45
100	0.84	1.54	1.55	0.45
30	1.759	1.51	1.52	0.45
30	0.982	1.43	1.44	0.45
50	0.236	1.51	1.52	0.45
50	0.936	1.36	1.36	0.45
82	0.543	1.27	1.27	0.45
100	0.206	1.52	1.53	0.45
50	0.479	1.47	1.47	0.45
